Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
73;22418;"Journal of Antimicrobial Chemotherapy";journal;"03057453, 14602091";1,271;Q1;221;417;1569;13480;6161;1374;3,35;32,33;48,45;6;176;United Kingdom;Western Europe;"Oxford University Press";"1975-2023";"Infectious Diseases (Q1); Microbiology (medical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
74;17067;"Phytomedicine";journal;"09447113, 1618095X";1,267;Q1;141;618;1316;37181;9247;1313;6,88;60,16;44,87;2;315;Germany;Western Europe;"Elsevier GmbH";"1994-2023";"Complementary and Alternative Medicine (Q1); Drug Discovery (Q1); Molecular Medicine (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
75;110112;"Journal of Immunotherapy";journal;"15249557, 15374513";1,263;Q1;106;44;150;1376;521;149;3,12;31,27;42,06;0;41;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1991-2023";"Pharmacology (Q1); Cancer Research (Q2); Immunology (Q2); Immunology and Allergy (Q2)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
76;11900154404;"PLoS Neglected Tropical Diseases";journal;"19352727, 19352735";1,258;Q1;163;678;2729;34711;10145;2689;3,50;51,20;44,19;3;356;United States;Northern America;"Public Library of Science";"2007-2023";"Infectious Diseases (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
77;20473;"Life Sciences";journal;"18790631, 00243205";1,257;Q1;191;828;3304;65549;19258;3300;5,45;79,17;46,57;0;397;United States;Northern America;"Elsevier Inc.";"1962-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
78;19900193739;"Nucleic Acid Therapeutics";journal;"21593345, 21593337";1,252;Q1;77;33;125;1583;502;122;3,95;47,97;38,46;0;7;United States;Northern America;"Mary Ann Liebert Inc.";"2011-2023";"Biochemistry (Q1); Drug Discovery (Q1); Genetics (Q1); Molecular Medicine (Q1); Molecular Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
79;21100875801;"npj Systems Biology and Applications";journal;"20567189";1,248;Q1;35;61;127;3945;467;126;3,68;64,67;32,92;0;23;United Kingdom;Western Europe;"Nature Publishing Group";"2015-2023";"Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computer Science Applications (Q1); Drug Discovery (Q1); Modeling and Simulation (Q1)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Mathematics; Pharmacology, Toxicology and Pharmaceutics"
80;21100853985;"Journal of Xenobiotics";journal;"20394705";1,246;Q1;11;48;41;3816;302;40;7,37;79,50;46,05;0;27;Switzerland;Western Europe;"Page Press Publications";"2014-2016, 2019, 2021-2023";"Pharmacology (Q1); Pollution (Q1); Toxicology (Q1)";"Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
81;21207;"Drug Discovery Today: Technologies";journal;"17406749";1,241;Q1;62;0;53;0;295;48;3,50;0,00;0,00;0;0;United Kingdom;Western Europe;"Elsevier Ltd";"2004-2021";"Biotechnology (Q1); Drug Discovery (Q1); Molecular Medicine (Q1)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
82;24604;"Archives of Toxicology";journal;"14320738, 03405761";1,236;Q1;141;225;748;14839;4126;677;4,64;65,95;43,29;2;69;Germany;Western Europe;"Springer Verlag";"1930-1940, 1943-1944, 1972-2023";"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Toxicology (Q1)";"Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
83;21100197941;"International Journal for Parasitology: Drugs and Drug Resistance";journal;"22113207";1,220;Q1;47;43;142;2437;622;142;4,21;56,67;43,39;0;13;Netherlands;Western Europe;"Elsevier B.V.";"2011-2023";"Infectious Diseases (Q1); Parasitology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
84;4200151509;"Molecular Diagnosis and Therapy";journal;"11771062";1,214;Q1;68;55;174;4152;719;171;4,28;75,49;45,53;0;38;United Kingdom;Western Europe;"Adis International Ltd";"2000-2001, 2004-2023";"Genetics (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Molecular Medicine (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
85;21237;"Drug Safety";journal;"01145916, 11791942";1,204;Q1;140;108;359;4530;1291;313;3,33;41,94;50,73;3;34;United Kingdom;Western Europe;"Adis International Ltd";"1990-2023";"Pharmacology (Q1); Pharmacology (medical) (Q1); Toxicology (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
86;20681;"Current Opinion in Pharmacology";journal;"14714973, 14714892";1,203;Q1;148;45;362;3026;1427;335;4,06;67,24;46,30;0;19;Netherlands;Western Europe;"Elsevier B.V.";"2001-2023";"Drug Discovery (Q1); Pharmacology (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
87;21100335701;"Vaccines";journal;"2076393X";1,201;Q1;85;1854;4462;105389;22996;4375;5,37;56,84;46,93;28;1397;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2023";"Drug Discovery (Q1); Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Immunology (Q2)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
88;145164;"Human Genomics";journal;"14739542, 14797364";1,199;Q1;68;113;186;6418;681;176;3,51;56,80;49,55;1;50;United Kingdom;Western Europe;"BioMed Central Ltd";"2003-2006, 2008-2023";"Drug Discovery (Q1); Genetics (Q2); Molecular Biology (Q2); Molecular Medicine (Q2)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
89;24661;"Critical Reviews in Toxicology";journal;"15476898, 10408444";1,180;Q1;129;31;138;3968;721;127;4,39;128,00;45,06;0;16;United Kingdom;Western Europe;"Informa Healthcare";"1971-2023";"Toxicology (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
90;22432;"International Immunopharmacology";journal;"18781705, 15675769";1,167;Q1;149;1554;3013;89905;15672;2991;4,99;57,85;45,47;1;605;Netherlands;Western Europe;"Elsevier B.V.";"2001-2023";"Pharmacology (Q1); Immunology (Q2); Immunology and Allergy (Q2)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
91;21101176796;"Alcohol: Clinical and Experimental Research";journal;"29937175";1,165;Q1;171;212;669;10593;2054;633;2,92;49,97;56,39;1;144;United States;Northern America;"John Wiley and Sons Inc.";"2023";"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
92;20770;"Drug Delivery";journal;"10717544, 15210464";1,155;Q1;95;119;642;8298;4560;641;6,69;69,73;42,43;0;49;United Kingdom;Western Europe;"Informa Healthcare";"1993, 1995-2023";"Medicine (miscellaneous) (Q1); Pharmaceutical Science (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
93;24749;"Addiction Biology";journal;"13556215, 13691600";1,154;Q1;93;95;503;5373;1710;498;3,32;56,56;45,13;0;75;United States;Northern America;"Wiley-Blackwell";"1996-2023";"Medicine (miscellaneous) (Q1); Pharmacology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
94;17464;"European Journal of Medicinal Chemistry";journal;"02235234, 17683254";1,151;Q1;203;858;2503;60198;16622;2499;6,42;70,16;42,97;0;542;France;Western Europe;"Elsevier Masson s.r.l.";"1974-2023";"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Organic Chemistry (Q1); Pharmacology (Q1)";"Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
95;144771;"Clinical Trials";journal;"17407753, 17407745";1,148;Q1;74;101;267;2950;525;224;1,94;29,21;48,18;0;32;United Kingdom;Western Europe;"SAGE Publications Ltd";"2004-2023";"Medicine (miscellaneous) (Q1); Pharmacology (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
96;20624;"Clinical Pharmacokinetics";journal;"11791926, 03125963";1,125;Q1;184;125;363;5322;1577;335;4,09;42,58;40,86;0;48;United Kingdom;Western Europe;"Adis International Ltd";"1976-2023";"Pharmacology (Q1); Pharmacology (medical) (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
97;21100853016;"Antibodies";journal;"20734468";1,115;Q1;42;82;196;5606;873;192;3,13;68,37;47,56;0;41;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2012-2023";"Drug Discovery (Q1); Immunology (Q2); Immunology and Allergy (Q2)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
98;19444;"American Journal of Pharmaceutical Education";journal;"15536467, 00029459";1,110;Q1;78;279;494;3042;1263;404;1,74;10,90;67,05;0;66;United States;Northern America;"Elsevier B.V.";"1945-1948, 1973-1989, 1991, 1994, 1996-2023";"Education (Q1); Medicine (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Pharmacy (Q1)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
99;19700174918;"Clinical and Translational Science";journal;"17528062, 17528054";1,109;Q1;60;239;686;8534;2489;647;3,48;35,71;43,76;1;94;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2008-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
100;13250;"Expert Opinion on Biological Therapy";journal;"14712598, 17447682";1,104;Q1;102;129;440;8646;1740;395;3,72;67,02;40,76;0;48;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2001-2023";"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmacology (Q1)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
101;7000153203;"Journal of Studies on Alcohol and Drugs";journal;"19371888, 19384114";1,102;Q1;137;112;321;4390;861;277;2,19;39,20;53,49;1;58;United States;Northern America;"Alcohol Research Documentation Inc.";"2007-2023";"Health (social science) (Q1); Toxicology (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
102;22477;"Investigational New Drugs";journal;"01676997, 15730646";1,086;Q1;97;95;516;2870;1599;511;2,92;30,21;34,36;0;79;Netherlands;Western Europe;"Kluwer Academic Publishers";"1983-2023";"Pharmacology (Q1); Pharmacology (medical) (Q1); Oncology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
103;16876;"Bioconjugate Chemistry";journal;"15204812, 10431802";1,085;Q1;192;231;758;13186;3419;744;3,97;57,08;37,96;0;75;United States;Northern America;"American Chemical Society";"1973, 1990-2023";"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Chemistry; Engineering; Pharmacology, Toxicology and Pharmaceutics"
104;6800153101;"Expert Opinion on Drug Discovery";journal;"1746045X, 17460441";1,077;Q1;84;108;345;10997;1947;285;5,60;101,82;39,22;0;40;United Kingdom;Western Europe;"Informa Healthcare";"2006-2023";"Drug Discovery (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
105;21124;"Pharmaceutical Statistics";journal;"15391612, 15391604";1,074;Q1;46;80;266;2401;460;252;1,77;30,01;32,74;0;15;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2004-2023";"Pharmacology (Q1); Pharmacology (medical) (Q1); Statistics and Probability (Q1)";"Mathematics; Medicine; Pharmacology, Toxicology and Pharmaceutics"
106;19900192116;"Journal of Pharmaceutical Analysis";journal;"20951779";1,068;Q1;51;121;247;9301;1852;245;6,09;76,87;42,60;0;49;China;Asiatic Region;"Xi'an Jiaotong University";"2011-2023";"Analytical Chemistry (Q1); Drug Discovery (Q1); Electrochemistry (Q1); Pharmaceutical Science (Q1); Pharmacy (Q1); Spectroscopy (Q1)";"Chemistry; Health Professions; Pharmacology, Toxicology and Pharmaceutics"
107;21100214102;"Frontiers in Pharmacology";journal;"16639812";1,066;Q1;154;3463;11918;215854;56071;11495;4,32;62,33;45,82;3;1802;Switzerland;Western Europe;"Frontiers Media SA";"2010-2023";"Pharmacology (Q1); Pharmacology (medical) (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
108;21100932762;"Advanced Therapeutics";journal;"23663987";1,063;Q1;39;159;324;12890;1482;319;4,31;81,07;44,77;0;85;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2018-2023";"Biochemistry (medical) (Q1); Medicine (miscellaneous) (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Genetics (clinical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
109;21333;"European Journal of Pharmacology";journal;"00142999, 18790712";1,055;Q1;203;623;1996;41148;9607;1996;4,37;66,05;44,09;1;273;Netherlands;Western Europe;"Elsevier B.V.";"1967-2023";"Pharmacology (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
110;21782;"Psychopharmacology";journal;"00333158, 14322072";1,053;Q1;214;208;876;14785;3075;857;3,54;71,08;50,51;0;52;Germany;Western Europe;"Springer Verlag";"1959-2023";"Pharmacology (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
111;21197;"Pharmacology Biochemistry and Behavior";journal;"00913057, 18735177";1,050;Q1;148;96;388;6935;1358;381;3,26;72,24;51,52;0;32;United States;Northern America;"Elsevier Inc.";"1973-2023";"Behavioral Neuroscience (Q1); Biochemistry (Q1); Clinical Biochemistry (Q1); Pharmacology (Q1); Toxicology (Q1); Biological Psychiatry (Q2)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
112;20082;"British Journal of Clinical Pharmacology";journal;"13652125, 03065251";1,046;Q1;167;409;1287;16426;4049;1111;3,04;40,16;47,20;10;141;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1974-2023";"Pharmacology (Q1); Pharmacology (medical) (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
113;19963;"Molecular Pharmacology";journal;"15210111, 0026895X";1,038;Q1;210;58;276;2954;801;269;2,59;50,93;38,59;0;20;United States;Northern America;"American Society for Pharmacology and Experimental Therapeutics";"1965-2023";"Pharmacology (Q1); Molecular Medicine (Q2)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
114;21101097345;"ACS Bio and Med Chem Au";journal;"26942437";1,036;Q1;11;48;62;3007;245;58;3,95;62,65;39,51;0;17;United States;Northern America;"American Chemical Society";"2021-2023";"Biochemistry (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Molecular Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
115;4400151701;"Journal of Exposure Science and Environmental Epidemiology";journal;"1559064X, 15590631";1,026;Q1;106;159;300;8374;1331;283;4,55;52,67;51,98;13;113;United Kingdom;Western Europe;"Nature Publishing Group";"1999-2000, 2002, 2006-2023";"Pollution (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1); Epidemiology (Q2)";"Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
116;25219;"Toxicology";journal;"0300483X, 18793185";1,014;Q1;176;190;619;12083;3047;611;4,89;63,59;48,54;0;72;Ireland;Western Europe;"Elsevier Ireland Ltd";"1959, 1973-2023";"Toxicology (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
117;84948;"Expert Opinion on Drug Delivery";journal;"17425247";1,009;Q1;133;114;354;13413;2237;330;5,67;117,66;42,66;0;53;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2004-2023";"Pharmaceutical Science (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
118;19700175230;"Drug Design, Development and Therapy";journal;"11778881";0,999;Q1;94;271;1141;13688;5855;1136;4,89;50,51;45,28;0;86;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2007-2023";"Drug Discovery (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
119;19700182043;"Drug Delivery and Translational Research";journal;"21903948, 2190393X";0,994;Q1;62;236;513;17946;3375;501;6,47;76,04;46,90;0;83;United States;Northern America;"Springer Publishing Company";"2011-2023";"Pharmaceutical Science (Q1)";"Pharmacology, Toxicology and Pharmaceutics"
120;23155;"Current Vascular Pharmacology";journal;"15701611, 18756212";0,991;Q1;69;47;196;2887;702;154;2,23;61,43;41,86;0;32;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2003-2023";"Cardiology and Cardiovascular Medicine (Q1); Pharmacology (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
121;10300153301;"Expert Review of Clinical Pharmacology";journal;"17512433, 17512441";0,990;Q1;60;112;384;8775;1441;357;3,53;78,35;42,28;0;49;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2023";"Medicine (miscellaneous) (Q1); Pharmacology (medical) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
122;21100904379;"Nanotheranostics";journal;"22067418";0,988;Q1;32;33;92;2360;512;88;5,67;71,52;40,83;0;18;Australia;Pacific Region;"Ivyspring International Publishers";"2017-2023";"Biomedical Engineering (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Engineering; Medicine; Pharmacology, Toxicology and Pharmaceutics"
123;4700152856;"Expert Opinion on Drug Metabolism and Toxicology";journal;"17425255";0,987;Q1;100;87;267;7118;1138;252;3,84;81,82;44,70;0;33;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2023";"Medicine (miscellaneous) (Q1); Pharmacology (Q1); Toxicology (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
124;24649;"Chemical Research in Toxicology";journal;"15205010, 0893228X";0,981;Q1;177;198;757;10649;2927;716;3,65;53,78;42,80;2;47;United States;Northern America;"American Chemical Society";"1988-2023";"Medicine (miscellaneous) (Q1); Toxicology (Q1)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
125;21100209501;"Statistics in Biopharmaceutical Research";journal;"19466315";0,978;Q1;25;121;196;3714;312;161;0,88;30,69;37,50;1;22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2023";"Pharmaceutical Science (Q1); Statistics and Probability (Q1)";"Mathematics; Pharmacology, Toxicology and Pharmaceutics"
