Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
76;21100901614;"Learning Health Systems";journal;"23796146";1,084;Q1;19;51;106;1892;360;89;3,05;37,10;52,07;4;22;United States;Northern America;"John Wiley & Sons Inc.";"2017-2023";"Health Informatics (Q1); Health Information Management (Q1); Public Health, Environmental and Occupational Health (Q1)";"Health Professions; Medicine"
77;5800207375;"European Journal of Sport Science";journal;"17461391, 15367290";1,078;Q1;79;246;518;9306;1870;516;3,65;37,83;27,27;0;32;United Kingdom;Western Europe;"John Wiley and Sons Inc.";"2001-2023";"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)";"Health Professions; Medicine"
78;21100944557;"Health Equity";journal;"24731242";1,077;Q1;28;105;283;3545;742;271;2,43;33,76;70,84;3;85;United States;Northern America;"Mary Ann Liebert Inc.";"2017-2023";"Health Information Management (Q1); Health Policy (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Health Professions; Medicine; Social Sciences"
79;23728;"Telemedicine Journal and e-Health";journal;"15563669, 15305627";1,074;Q2;94;287;651;9417;2811;603;3,92;32,81;57,23;3;122;United States;Northern America;"Mary Ann Liebert Inc.";"2000-2023";"Health Informatics (Q1); Medicine (miscellaneous) (Q1); Health Information Management (Q2)";"Health Professions; Medicine"
80;19900192116;"Journal of Pharmaceutical Analysis";journal;"20951779";1,068;Q1;51;121;247;9301;1852;245;6,09;76,87;42,60;0;49;China;Asiatic Region;"Xi'an Jiaotong University";"2011-2023";"Analytical Chemistry (Q1); Drug Discovery (Q1); Electrochemistry (Q1); Pharmaceutical Science (Q1); Pharmacy (Q1); Spectroscopy (Q1)";"Chemistry; Health Professions; Pharmacology, Toxicology and Pharmaceutics"
81;20934;"Sport, Education and Society";journal;"14701243, 13573322";1,064;Q1;80;138;249;7490;971;242;3,71;54,28;44,41;0;59;United Kingdom;Western Europe;"Routledge";"1996-2023";"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)";"Health Professions; Medicine; Social Sciences"
82;19870;"Journal of Applied Sport Psychology";journal;"10413200, 15331571";1,059;Q2;89;75;137;4224;604;125;4,26;56,32;47,20;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2023";"Applied Psychology (Q2); Sports Science (Q2)";"Health Professions; Psychology"
83;21101048248;"Innovation in Aging";journal;"23995300";1,052;Q1;29;120;185;6256;582;178;2,37;52,13;55,13;1;43;United States;Northern America;"Oxford University Press";"2017-2023";"Health Professions (miscellaneous) (Q1); Health (social science) (Q1); Life-span and Life-course Studies (Q1)";"Health Professions; Social Sciences"
84;22053;"European Journal of Special Needs Education";journal;"08856257, 1469591X";1,048;Q1;54;94;188;4018;785;181;4,36;42,74;66,79;1;78;United Kingdom;Western Europe;"Routledge";"1986-2023";"Education (Q1); Health Professions (miscellaneous) (Q1); Developmental and Educational Psychology (Q2)";"Health Professions; Psychology; Social Sciences"
85;13929;"Applied Ergonomics";journal;"18729126, 00036870";1,046;Q1;126;182;733;9564;3158;730;3,97;52,55;39,04;0;27;United Kingdom;Western Europe;"Elsevier Ltd";"1969-2024";"Engineering (miscellaneous) (Q1); Human Factors and Ergonomics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Safety, Risk, Reliability and Quality (Q1)";"Engineering; Health Professions; Social Sciences"
86;21100787828;"International Journal of Health Policy and Management";journal;"23225939";1,045;Q2;48;249;623;8735;1695;467;2,69;35,08;51,15;3;116;Iran;Middle East;"Kerman University of Medical Sciences";"2013-2023";"Health Policy (Q1); Health (social science) (Q1); Leadership and Management (Q1); Management, Monitoring, Policy and Law (Q1); Health Information Management (Q2)";"Environmental Science; Health Professions; Medicine; Nursing; Social Sciences"
87;23454;"Journal of Applied Physiology";journal;"87507587, 15221601";1,042;Q2;260;311;1063;11373;2969;918;2,76;36,57;32,85;2;73;United States;Northern America;"American Physiological Society";"1948-1976, 1985-2023";"Medicine (miscellaneous) (Q1); Physiology (Q1); Physiology (medical) (Q2); Sports Science (Q2)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
88;21101087137;"Animal Models and Experimental Medicine";journal;"25762095, 20965451";1,026;Q1;25;82;149;4315;615;137;3,91;52,62;42,95;0;27;United States;Northern America;"John Wiley and Sons Inc.";"2018-2023";"Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Biochemistry (Q2); Molecular Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Veterinary"
89;23402;"European Journal of Applied Physiology";journal;"14396319, 14396327";1,016;Q2;160;261;756;15657;2309;708;3,03;59,99;28,03;0;23;Germany;Western Europe;"Springer Verlag";"1973-1974, 1996-2023";"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Public Health, Environmental and Occupational Health (Q1); Physiology (medical) (Q2); Sports Science (Q2)";"Health Professions; Medicine"
90;20088;"Vital and health statistics. Ser. 1: Programs and collection procedures";journal;"00832014, 23328401";1,013;Q2;18;4;9;0;20;9;2,38;0,00;53,85;0;1;United States;Northern America;"U.S. National Center for Health Statistics";"1963-1978, 1981, 1985-1987, 1989-1990, 1992-1994, 1997, 1999, 2002-2003, 2005, 2007-2015, 2017-2023";"Medicine (miscellaneous) (Q1); Statistics and Probability (Q1); Health Information Management (Q2)";"Health Professions; Mathematics; Medicine"
91;4700151731;"Applied Physiology, Nutrition and Metabolism";journal;"17155312";1,010;Q2;108;99;501;4796;1644;494;2,57;48,44;52,19;0;32;Canada;Northern America;"National Research Council of Canada";"2006-2023";"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Endocrinology, Diabetes and Metabolism (Q2); Physiology (Q2); Physiology (medical) (Q2); Sports Science (Q2)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Nursing"
92;10800153305;"Brazilian Journal of Physical Therapy";journal;"18099246, 14133555";1,008;Q1;50;59;233;2808;788;208;2,98;47,59;57,09;0;9;Brazil;Latin America;"Revista Brasileira de Fisioterapia";"2007-2023";"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)";"Health Professions; Medicine"
93;21101030144;"JMIR Serious Games";journal;"22919279";0,986;Q1;38;73;303;4191;1413;302;4,42;57,41;50,48;0;24;Canada;Northern America;"JMIR Publications Inc.";"2013-2023";"Biomedical Engineering (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Psychiatry and Mental Health (Q2)";"Engineering; Health Professions; Medicine"
94;4000152113;"Journal of Sports Science and Medicine";journal;"13032968";0,979;Q1;81;85;246;3557;790;238;2,57;41,85;24,59;0;8;Turkey;Middle East;"Department of Sports Medicine, Medical Faculty of Uludag University";"2002-2023";"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)";"Health Professions; Medicine"
95;29283;"Journal of Occupational Rehabilitation";journal;"15733688, 10530487";0,977;Q1;84;88;194;4554;649;181;2,77;51,75;61,35;2;28;United States;Northern America;"Springer New York";"1991-2023";"Occupational Therapy (Q1); Rehabilitation (Q1)";"Health Professions; Medicine"
96;21100901580;"Research Involvement and Engagement";journal;"20567529";0,975;Q1;36;122;227;4790;932;201;3,54;39,26;73,68;1;96;United Kingdom;Western Europe;"BioMed Central Ltd";"2015-2023";"Health Professions (miscellaneous) (Q1); Health (social science) (Q1)";"Health Professions; Social Sciences"
97;29203;"Physics in Medicine and Biology";journal;"00319155, 13616560";0,972;Q1;215;581;1528;26165;5671;1523;3,37;45,03;29,68;0;138;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1956-2023";"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Health Professions; Medicine"
98;147231;"International Review for the Sociology of Sport";journal;"10126902";0,969;Q2;70;85;195;5245;706;195;3,62;61,71;38,38;3;29;United Kingdom;Western Europe;"SAGE Publications Ltd";"1966-2002, 2004-2023";"Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1); Sports Science (Q2)";"Health Professions; Social Sciences"
99;23710;"Journal of Medical Systems";journal;"01485598, 1573689X";0,969;Q2;110;122;412;4537;2253;381;4,08;37,19;36,60;0;31;United States;Northern America;"Springer New York";"1977-2023";"Health Informatics (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1); Health Information Management (Q2)";"Computer Science; Health Professions; Medicine"
100;12257;"Journal of Orthopaedic Trauma";journal;"08905339, 15312291";0,965;Q2;144;225;781;5792;1554;719;1,71;25,74;19,96;0;30;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1987-2023";"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Surgery (Q1); Sports Science (Q2)";"Health Professions; Medicine"
101;21601;"Annals of Dyslexia";journal;"07369387, 19347243";0,961;Q1;57;23;71;1585;221;69;2,61;68,91;68,04;0;16;United States;Northern America;"Springer New York";"1982-2023";"Education (Q1); Speech and Hearing (Q1)";"Health Professions; Social Sciences"
102;13383;"Health Care Management Science";journal;"13869620, 15729389";0,958;Q1;66;41;136;2042;554;131;3,19;49,80;32,93;0;13;Netherlands;Western Europe;"Kluwer Academic Publishers";"1998-2023";"Health Professions (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)";"Health Professions; Medicine"
103;11700154353;"European Journal of Physical and Rehabilitation Medicine";journal;"19739095, 19739087";0,955;Q1;75;86;358;3728;1210;309;3,02;43,35;54,82;0;27;Italy;Western Europe;"Edizioni Minerva Medica S.p.A.";"2008-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)";"Health Professions; Medicine"
104;14112;"Rehabilitation Psychology";journal;"00905550, 19391544";0,954;Q1;78;41;164;2386;493;164;2,11;58,20;66,00;0;11;United States;Northern America;"American Psychological Association";"1982-2023";"Clinical Psychology (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Psychiatry and Mental Health (Q2)";"Health Professions; Medicine; Psychology"
105;21101030139;"JMIR Medical Informatics";journal;"22919694";0,950;Q2;49;81;769;3928;2927;769;3,35;48,49;37,64;0;35;Canada;Northern America;"JMIR Publications Inc.";"2013-2023";"Health Informatics (Q2); Health Information Management (Q2)";"Health Professions; Medicine"
106;16317;"Clinical Rehabilitation";journal;"14770873, 02692155";0,949;Q1;125;118;439;5470;1499;409;3,10;46,36;56,85;5;39;United Kingdom;Western Europe;"SAGE Publications Ltd";"1987-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)";"Health Professions; Medicine"
107;11700154617;"Journal of the International Society of Sports Nutrition";journal;"15502783";0,946;Q2;68;53;171;3302;774;171;4,76;62,30;35,69;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2007-2023";"Food Science (Q1); Nutrition and Dietetics (Q2); Sports Science (Q2)";"Agricultural and Biological Sciences; Health Professions; Nursing"
108;21100905629;"Ultrasound Journal";journal;"25248987";0,945;Q1;37;46;139;1121;552;135;3,63;24,37;29,32;0;21;United Kingdom;Western Europe;"SpringerOpen";"2019-2023";"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Health Professions; Medicine"
109;13738;"International Journal of Audiology";journal;"14992027, 17088186";0,942;Q1;96;218;384;8602;1070;361;2,77;39,46;54,92;2;63;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1962-2023";"Linguistics and Language (Q1); Speech and Hearing (Q1)";"Health Professions; Social Sciences"
110;15600154711;"International Journal of Sport and Exercise Psychology";journal;"1557251X, 1612197X";0,940;Q2;47;164;255;9440;998;248;3,61;57,56;40,26;0;23;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2023";"Applied Psychology (Q2); Social Psychology (Q2); Sports Science (Q2)";"Health Professions; Psychology"
111;6000195388;"Journal of Physical Activity and Health";journal;"15433080, 15435474";0,939;Q1;88;132;455;5775;1257;431;2,60;43,75;51,35;2;38;United States;Northern America;"Human Kinetics Publishers Inc.";"2004-2023";"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Public Health, Environmental and Occupational Health (Q1); Epidemiology (Q2)";"Health Professions; Medicine"
112;21101129622;"JMIR Infodemiology";journal;"25641891";0,931;Q2;11;38;69;1895;295;68;4,28;49,87;53,99;0;23;Canada;Northern America;"JMIR Publications Inc.";"2021-2023";"Health Policy (Q1); Computer Science Applications (Q2); Health Informatics (Q2); Health Information Management (Q2)";"Computer Science; Health Professions; Medicine"
113;14566;"American Journal of Speech-Language Pathology";journal;"10580360, 15589110";0,923;Q1;88;194;542;11222;1683;524;2,48;57,85;77,76;0;43;United States;Northern America;"American Speech-Language-Hearing Association (ASHA)";"1996-2023";"Linguistics and Language (Q1); Medicine (miscellaneous) (Q1); Otorhinolaryngology (Q1); Speech and Hearing (Q1); Developmental and Educational Psychology (Q2)";"Health Professions; Medicine; Psychology; Social Sciences"
114;19818;"Clinical Journal of Sport Medicine";journal;"15363724, 1050642X";0,921;Q1;118;105;456;3493;1045;438;2,13;33,27;37,18;1;9;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1993-2023";"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)";"Health Professions; Medicine"
115;16938;"Physiotherapy";journal;"00319406, 18731465";0,910;Q1;70;40;223;1424;657;189;2,35;35,60;54,97;0;7;United Kingdom;Western Europe;"Elsevier";"1945-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q1)";"Health Professions"
116;21100258404;"Applied Clinical Informatics";journal;"18690327";0,900;Q2;43;97;389;3593;893;376;1,99;37,04;48,95;0;22;Germany;Western Europe;"Georg Thieme Verlag";"2009-2023";"Computer Science Applications (Q2); Health Informatics (Q2); Health Information Management (Q2)";"Computer Science; Health Professions; Medicine"
117;17223;"Journal of Digital Imaging";journal;"1618727X, 08971889";0,900;Q1;75;215;435;8097;1985;422;3,46;37,66;34,87;0;72;Switzerland;Western Europe;"Springer Nature";"1988-2023";"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Computer Science Applications (Q2)";"Computer Science; Health Professions; Medicine"
118;13073;"Sports Medicine and Arthroscopy Review";journal;"10628592, 15381951";0,892;Q1;60;21;99;534;259;88;2,23;25,43;15,15;0;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1993-2023";"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)";"Health Professions; Medicine"
119;12218;"Journal of Head Trauma Rehabilitation";journal;"08859701, 1550509X";0,886;Q1;113;86;276;3941;743;267;2,26;45,83;57,47;0;27;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1986-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2)";"Health Professions; Medicine"
120;28846;"Disability and Society";journal;"13600508, 09687599";0,882;Q1;92;209;328;10879;1128;325;3,01;52,05;67,04;12;117;United Kingdom;Western Europe;"Routledge";"1994-2023";"Health Professions (miscellaneous) (Q1); Health (social science) (Q1); Social Sciences (miscellaneous) (Q1)";"Health Professions; Social Sciences"
121;12164;"Brain and Language";journal;"10902155, 0093934X";0,881;Q1;140;66;218;5177;582;213;2,62;78,44;56,22;0;11;United States;Northern America;"Academic Press Inc.";"1974-2023";"Linguistics and Language (Q1); Speech and Hearing (Q1); Cognitive Neuroscience (Q2); Experimental and Cognitive Psychology (Q2)";"Health Professions; Neuroscience; Psychology; Social Sciences"
122;19912;"Physical Therapy in Sport";journal;"1466853X, 18731600";0,873;Q1;62;107;430;4827;1104;426;2,38;45,11;34,93;0;0;United States;Northern America;"Churchill Livingstone";"2000-2023";"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Medicine (miscellaneous) (Q2); Sports Science (Q2)";"Health Professions; Medicine"
123;21100941127;"Journal of Patient-Reported Outcomes";journal;"25098020";0,872;Q2;28;132;360;5424;985;352;2,30;41,09;57,53;2;45;Switzerland;Western Europe;"Springer International Publishing AG";"2017-2023";"Health Informatics (Q2); Health Information Management (Q2)";"Health Professions; Medicine"
124;21100898636;"Foods";journal;"23048158";0,870;Q1;97;4509;9155;269996;50477;9006;5,08;59,88;51,21;7;1037;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2012-2023";"Food Science (Q1); Health Professions (miscellaneous) (Q1); Health (social science) (Q1); Plant Science (Q1); Microbiology (Q2)";"Agricultural and Biological Sciences; Health Professions; Immunology and Microbiology; Social Sciences"
