Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
82;21100977385;"Chronic Stress";journal;"24705470";1,600;Q1;26;18;71;1127;357;64;4,77;62,61;54,87;0;9;United States;Northern America;"SAGE Publications Inc.";"2017-2023";"Behavioral Neuroscience (Q1); Biological Psychiatry (Q1); Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience; Psychology"
83;7000153261;"Neural Development";journal;"17498104";1,598;Q1;60;8;28;646;90;28;3,63;80,75;46,67;0;0;United Kingdom;Western Europe;"BioMed Central Ltd";"2006-2023";"Developmental Neuroscience (Q1)";"Neuroscience"
84;18059;"Neuroscientist";journal;"10738584, 10894098";1,595;Q1;145;86;169;7388;749;133;4,62;85,91;40,68;0;6;United States;Northern America;"SAGE Publications Inc.";"1995-2023";"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)";"Medicine; Neuroscience"
85;19400158804;"Translational Stroke Research";journal;"1868601X, 18684483";1,595;Q1;72;176;295;8897;1729;276;5,17;50,55;33,22;0;121;United States;Northern America;"Springer";"2010-2023";"Cardiology and Cardiovascular Medicine (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)";"Medicine; Neuroscience"
86;21100854140;"Schizophrenia";journal;"2334265X";1,594;Q1;37;90;213;5651;959;203;3,79;62,79;39,80;0;9;United Kingdom;Western Europe;"Nature Publishing Group";"2015-2023";"Biological Psychiatry (Q1); Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience; Psychology"
87;17990;"Neuropathology and Applied Neurobiology";journal;"03051846, 13652990";1,591;Q1;108;79;242;3583;999;218;3,92;45,35;46,62;0;9;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1975-2023";"Histology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1); Physiology (medical) (Q1)";"Medicine; Neuroscience"
88;12857;"Cognition";journal;"18737838, 00100277";1,590;Q1;226;278;909;19470;3434;896;3,34;70,04;44,40;0;9;Netherlands;Western Europe;"Elsevier B.V.";"1972-1974, 1976-2024";"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1)";"Neuroscience; Psychology; Social Sciences"
89;21100940460;"Network Neuroscience";journal;"24721751";1,574;Q1;31;68;121;5650;512;119;3,27;83,09;36,29;0;4;United States;Northern America;"MIT Press Journals";"2017-2023";"Applied Mathematics (Q1); Artificial Intelligence (Q1); Computer Science Applications (Q1); Neuroscience (miscellaneous) (Q1)";"Computer Science; Mathematics; Neuroscience"
90;14993;"Current Opinion in Neurology";journal;"14736551, 13507540";1,568;Q1;135;90;331;5406;1487;301;3,88;60,07;38,95;0;25;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1993-2023";"Neurology (Q1); Neurology (clinical) (Q1)";"Medicine; Neuroscience"
91;19900191715;"Wiley Interdisciplinary Reviews: Cognitive Science";journal;"19395086, 19395078";1,561;Q1;71;47;80;4955;401;78;4,17;105,43;46,49;1;1;United States;Northern America;"John Wiley & Sons Inc.";"2010-2023";"Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)";"Medicine; Neuroscience; Psychology"
92;15549;"European Journal of Neurology";journal;"14681331, 13515101";1,560;Q1;145;481;1405;16303;5948;1190;3,98;33,89;46,20;3;152;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1994-2023";"Neurology (Q1); Neurology (clinical) (Q1)";"Medicine; Neuroscience"
93;14871;"International Journal of Behavioral Development";journal;"01650254, 14640651";1,558;Q1;107;53;175;3003;792;174;3,32;56,66;61,86;0;11;United Kingdom;Western Europe;"SAGE Publications Ltd";"1978-2023";"Developmental and Educational Psychology (Q1); Developmental Neuroscience (Q1); Education (Q1); Life-span and Life-course Studies (Q1); Social Psychology (Q1); Social Sciences (miscellaneous) (Q1)";"Neuroscience; Psychology; Social Sciences"
94;16812;"Journal of Psychiatric Research";journal;"18791379, 00223956";1,553;Q1;162;482;1664;26852;7553;1626;4,11;55,71;48,46;3;149;United Kingdom;Western Europe;"Elsevier Ltd";"1961-1982, 1984-2023";"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
95;15598;"Experimental Neurology";journal;"00144886, 10902430";1,552;Q1;208;235;782;16321;4137;764;4,97;69,45;42,37;0;55;United States;Northern America;"Academic Press Inc.";"1959-2023";"Developmental Neuroscience (Q1); Neurology (Q1)";"Neuroscience"
96;16751;"Journal of Neurology";journal;"03405354, 14321459";1,552;Q1;159;636;1752;26623;7880;1482;4,50;41,86;46,21;4;140;Germany;Western Europe;"D. Steinkopff-Verlag";"1974-2023";"Neurology (Q1); Neurology (clinical) (Q1)";"Medicine; Neuroscience"
97;19700188391;"Current Topics in Behavioral Neurosciences";journal;"18663389, 18663370";1,545;Q1;72;91;258;9274;759;24;2,54;101,91;43,14;0;19;Germany;Western Europe;"Springer Verlag";"2009-2023";"Behavioral Neuroscience (Q1)";"Neuroscience"
98;19700175165;"Frontiers in Neural Circuits";journal;"16625110";1,531;Q1;81;101;393;8657;1383;369;3,47;85,71;43,03;0;7;Switzerland;Western Europe;"Frontiers Media SA";"2007-2023";"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuroscience (miscellaneous) (Q1); Sensory Systems (Q1)";"Neuroscience"
99;21101039610;"Current Protocols";journal;"26911299";1,520;Q1;18;299;579;11528;1993;576;3,44;38,56;44,51;0;53;United States;Northern America;"John Wiley & Sons Inc.";"2021-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Health Informatics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medical Laboratory Technology (Q1); Neuroscience (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Immunology and Microbiology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
100;21101142705;"Implementation Research and Practice";journal;"26334895";1,503;Q1;2;35;1;1729;4;1;4,00;49,40;68,31;0;22;United Kingdom;Western Europe;"SAGE Publications Ltd";"2022-2023";"Neurology (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)";"Medicine; Neuroscience"
101;20435;"Neuropharmacology";journal;"00283908, 18737064";1,489;Q1;191;271;981;26083;4784;962;4,89;96,25;45,70;0;70;United Kingdom;Western Europe;"Elsevier Ltd";"1962-2023";"Cellular and Molecular Neuroscience (Q1); Pharmacology (Q1)";"Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
102;23985;"Neurobiology of Aging";journal;"01974580, 15581497";1,488;Q1;212;183;764;11838;3173;759;3,71;64,69;47,27;0;19;United States;Northern America;"Elsevier Inc.";"1980-2023";"Aging (Q1); Developmental Biology (Q1); Geriatrics and Gerontology (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
103;21100199802;"Frontiers in Synaptic Neuroscience";journal;"16633563";1,479;Q1;50;45;204;3214;739;190;2,97;71,42;45,39;0;1;Switzerland;Western Europe;"Frontiers Media SA";"2009-2023";"Cellular and Molecular Neuroscience (Q1); Cell Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
104;17620;"Journal of Neurochemistry";journal;"14714159, 00223042";1,476;Q1;257;292;683;28640;3105;647;4,46;98,08;43,97;0;51;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1956-2023";"Biochemistry (Q1); Cellular and Molecular Neuroscience (Q1)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
105;14478;"Journal of Cataract and Refractive Surgery";journal;"18734502, 08863350";1,472;Q1;161;251;1194;5518;2365;728;1,83;21,98;34,32;0;12;United States;Northern America;"Wolters Kluwer Health";"1986-2023";"Ophthalmology (Q1); Sensory Systems (Q1); Surgery (Q1)";"Medicine; Neuroscience"
106;19700175163;"Frontiers in Cellular Neuroscience";journal;"16625102";1,471;Q2;129;553;1725;41915;7809;1639;3,98;75,80;46,62;0;87;Switzerland;Western Europe;"Frontiers Media SA";"2007-2023";"Cellular and Molecular Neuroscience (Q2)";"Neuroscience"
107;14313;"Bipolar Disorders";journal;"13995618, 13985647";1,466;Q2;141;109;381;3610;1014;220;2,42;33,12;44,06;0;17;Denmark;Western Europe;"Blackwell Munksgaard";"1999-2023";"Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)";"Medicine; Neuroscience"
108;21100901769;"General Psychiatry";journal;"2517729X";1,462;Q1;45;71;184;2484;887;155;4,77;34,99;45,20;0;21;United Kingdom;Western Europe;"BMJ Publishing Group";"2018-2023";"Neurology (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
109;33648;"Neurorehabilitation and Neural Repair";journal;"15459683";1,456;Q1;128;74;264;3547;1276;263;4,13;47,93;45,44;0;44;United States;Northern America;"SAGE Publications Inc.";"1987-2023";"Neurology (Q1); Neurology (clinical) (Q1); Rehabilitation (Q1)";"Medicine; Neuroscience"
110;19700174913;"Therapeutic Advances in Neurological Disorders";journal;"17562864, 17562856";1,436;Q1;68;91;251;4803;1134;239;4,44;52,78;37,62;0;18;United Kingdom;Western Europe;"SAGE Publications Ltd";"2008-2023";"Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)";"Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
111;21100222534;"NeuroImage: Clinical";journal;"22131582";1,425;Q1;95;268;1175;19159;4974;1167;3,70;71,49;40,54;1;52;United States;Northern America;"Elsevier Inc.";"2012-2023";"Cognitive Neuroscience (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Medicine; Neuroscience"
112;13945;"Investigative Ophthalmology and Visual Science";journal;"01460404, 15525783";1,422;Q1;252;441;1282;23089;5356;1259;3,91;52,36;43,00;1;68;United States;Northern America;"Association for Research in Vision and Ophthalmology Inc.";"1976-2023";"Ophthalmology (Q1); Sensory Systems (Q1); Cellular and Molecular Neuroscience (Q2)";"Medicine; Neuroscience"
113;19400158590;"Journal of Neurodevelopmental Disorders";journal;"18661947, 18661955";1,422;Q1;61;42;160;2547;755;158;4,13;60,64;56,81;0;2;United Kingdom;Western Europe;"BioMed Central Ltd";"2009-2023";"Cognitive Neuroscience (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Neuroscience"
114;21754;"Annals of the New York Academy of Sciences";journal;"17496632, 00778923";1,416;Q1;289;134;614;8026;3430;590;4,77;59,90;44,10;8;39;United States;Northern America;"Wiley-Blackwell";"1879, 1882-1883, 1889-1890, 1892-1894, 1896-1901, 1904-1906, 1908-1909, 1911-1912, 1914-1916, 1918, 1920, 1927, 1929-1933, 1936-1937, 1939-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); History and Philosophy of Science (Q1); Neuroscience (miscellaneous) (Q1)";"Arts and Humanities; Biochemistry, Genetics and Molecular Biology; Neuroscience"
115;16005;"Journal of Sleep Research";journal;"13652869, 09621105";1,411;Q1;139;399;638;19213;2968;608;4,13;48,15;49,41;0;67;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1992-2023";"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Neuroscience"
116;16688;"Journal of Cognitive Neuroscience";journal;"0898929X, 15308898";1,402;Q1;237;127;401;8983;1273;397;2,88;70,73;45,96;0;2;United States;Northern America;"MIT Press Journals";"1989-2023";"Cognitive Neuroscience (Q1)";"Neuroscience"
117;21100466871;"Review Journal of Autism and Developmental Disorders";journal;"21957177, 21957185";1,398;Q1;35;110;116;8277;648;114;4,58;75,25;67,86;3;27;United States;Northern America;"Springer New York";"2014-2023";"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Developmental Neuroscience (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
118;4700152872;"Journal of NeuroImmune Pharmacology";journal;"15571890, 15571904";1,396;Q1;91;47;180;3170;941;156;4,59;67,45;48,06;0;18;United States;Northern America;"Springer New York";"2006-2023";"Immunology (Q1); Immunology and Allergy (Q1); Neuroscience (miscellaneous) (Q1); Pharmacology (Q1)";"Immunology and Microbiology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
119;29755;"Human Factors";journal;"00187208, 15478181";1,385;Q1;140;175;279;8775;1633;269;5,32;50,14;38,66;4;39;United States;Northern America;"SAGE Publications Inc.";"1958-2023";"Applied Psychology (Q1); Behavioral Neuroscience (Q1); Human Factors and Ergonomics (Q1)";"Neuroscience; Psychology; Social Sciences"
120;15546;"European Archives of Psychiatry and Clinical Neuroscience";journal;"14338491, 09401334";1,381;Q2;111;263;419;15720;1669;361;4,08;59,77;49,24;4;79;Germany;Western Europe;"D. Steinkopff-Verlag";"1974, 1990-2023";"Medicine (miscellaneous) (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)";"Medicine; Neuroscience"
121;21101150129;"Affective Science";journal;"2662205X, 26622041";1,377;Q1;13;54;126;3326;453;117;3,76;61,59;57,40;0;4;Switzerland;Western Europe;"Springer Nature";"2021, 2023";"Behavioral Neuroscience (Q1); Clinical Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Social Psychology (Q1)";"Neuroscience; Psychology"
122;19355;"Schizophrenia Research";journal;"09209964, 15732509";1,374;Q2;199;372;1305;17953;4056;984;2,55;48,26;47,12;3;65;Netherlands;Western Europe;"Elsevier B.V.";"1988-2023";"Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)";"Medicine; Neuroscience"
123;21100854907;"Borderline Personality Disorder and Emotion Dysregulation";journal;"20516673";1,373;Q2;32;36;88;2322;389;86;4,18;64,50;58,03;2;14;United Kingdom;Western Europe;"BioMed Central Ltd";"2014-2023";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)";"Medicine; Neuroscience; Psychology"
124;13867;"Eye";journal;"0950222X, 14765454";1,373;Q1;123;762;1372;21779;4075;897;2,65;28,58;38,94;8;126;United Kingdom;Western Europe;"Nature Publishing Group";"1987-2023";"Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Ophthalmology (Q1); Sensory Systems (Q1)";"Arts and Humanities; Medicine; Neuroscience"
125;18745;"Psychoneuroendocrinology";journal;"03064530, 18733360";1,373;Q1;201;200;836;11781;3258;812;3,54;58,91;58,29;0;51;United Kingdom;Western Europe;"Elsevier Ltd";"1975-2024";"Endocrine and Autonomic Systems (Q1); Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
126;5300152235;"Neuroscience Bulletin";journal;"16737067";1,370;Q1;66;196;489;13331;1948;405;3,72;68,02;41,46;0;23;China;Asiatic Region;"Springer Singapore";"2005-2023";"Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1); Physiology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
127;21101078838;"Computers in Human Behavior Reports";journal;"24519588";1,365;Q1;22;81;209;5971;1446;207;6,45;73,72;45,77;0;18;United Kingdom;Western Europe;"Elsevier B.V.";"2020-2023";"Applied Psychology (Q1); Artificial Intelligence (Q1); Cognitive Neuroscience (Q1); Computer Science Applications (Q1); Human-Computer Interaction (Q1); Neuroscience (miscellaneous) (Q1)";"Computer Science; Neuroscience; Psychology"
128;19400157151;"DMM Disease Models and Mechanisms";journal;"17548403, 17548411";1,361;Q1;107;221;542;12548;1820;465;3,20;56,78;49,50;0;60;United Kingdom;Western Europe;"Company of Biologists Ltd";"2008-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Neuroscience"
129;15987;"Journal of Pain";journal;"15265900, 15288447";1,339;Q1;155;217;392;13890;1687;385;4,17;64,01;47,46;1;42;United States;Northern America;"Elsevier B.V.";"2000-2023";"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1)";"Medicine; Neuroscience"
130;14160;"Molecular Neurobiology";journal;"08937648, 15591182";1,339;Q1;140;692;1289;55850;6572;1288;4,86;80,71;48,30;0;147;United States;Northern America;"Humana Press";"1987-2023";"Neurology (Q1); Neuroscience (miscellaneous) (Q1); Cellular and Molecular Neuroscience (Q2)";"Neuroscience"
131;14945;"Cortex";journal;"19738102, 00109452";1,330;Q1;138;197;856;14465;3022;778;3,17;73,43;52,86;0;24;Italy;Western Europe;"Masson SpA";"1964-1965, 1968-2023";"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1)";"Medicine; Neuroscience; Psychology"
132;16816;"Journal of Psychiatry and Neuroscience";journal;"14882434, 11804882";1,317;Q2;114;55;178;3072;615;142;3,13;55,85;49,38;0;4;Canada;Northern America;"Canadian Medical Association";"1991-2023";"Medicine (miscellaneous) (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)";"Medicine; Neuroscience"
133;16321;"IEEE Transactions on Neural Systems and Rehabilitation Engineering";journal;"15344320, 15580210";1,315;Q1;164;477;893;22947;5340;890;5,44;48,11;34,57;0;61;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2001-2023";"Biomedical Engineering (Q1); Computer Science Applications (Q1); Internal Medicine (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1); Rehabilitation (Q1)";"Computer Science; Engineering; Medicine; Neuroscience"
134;17300154987;"Molecular Brain";journal;"17566606";1,315;Q2;79;81;433;3727;1579;431;3,26;46,01;38,09;0;5;United Kingdom;Western Europe;"BioMed Central Ltd";"2008-2023";"Cellular and Molecular Neuroscience (Q2); Molecular Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
135;25337;"Neurogastroenterology and Motility";journal;"13652982, 13501925";1,312;Q1;126;217;673;8982;2340;607;3,37;41,39;42,57;3;27;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1989-2023";"Endocrine and Autonomic Systems (Q1); Gastroenterology (Q1); Physiology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
136;18747;"Psychophysiology";journal;"00485772, 14698986";1,303;Q1;176;287;620;21871;2430;614;3,42;76,21;43,71;0;10;United States;Northern America;"John Wiley and Sons Inc.";"1964-2023";"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Developmental Neuroscience (Q1); Endocrine and Autonomic Systems (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neuropsychology and Physiological Psychology (Q1); Neuroscience (miscellaneous) (Q1); Physiology (Q1); Physiology (medical) (Q1); Biological Psychiatry (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience; Psychology"
